,lon1,lat1,lon2,lat2,lon3,lat3,lon_center,lat_center,death_filtration_value,death_filtration_zscore,death_birth_ratio
0,-87.6179199,41.6843383,-87.618561,41.688844,-87.6096765,41.6913381,-87.61538580000001,41.68817346666667,2845.644052881138,-2.4365590296460624,1.0585328708892503
1,-87.7294207,41.73906820000001,-87.7360673,41.741719,-87.71980140000002,41.7372457,-87.72842979999999,41.7393443,3112.346320939945,-1.8488239687514936,1.0271848493125189
2,-87.618561,41.688844,-87.61627359999999,41.69190250000001,-87.620391,41.708315,-87.61840853333332,41.69635383333334,3125.286080527204,-1.820308461761873,1.0137242456409894
3,-87.61057679999998,41.7433125,-87.6143344,41.7510125,-87.6112026,41.7301281,-87.61203793333331,41.74148436666667,3220.4546729936046,-1.6105842667049446,1.0147893124648932
4,-87.81082009999999,42.0046525,-87.81824420000002,42.0012568,-87.81378470000001,41.99420410000001,-87.814283,42.0000378,3257.552841749419,-1.5288305769764128,1.0204749616057653
5,-87.71373709999997,41.6910646,-87.70517629999998,41.69651320000001,-87.67190579999998,41.6938233,-87.69693973333332,41.693800366666665,3292.4883173101125,-1.4518428407809425,1.0265930232235492
6,-87.79588620000001,41.9760619,-87.7902942,41.9698878,-87.78580670000002,41.9885028,-87.7906623666667,41.97815083333332,3323.2347254601564,-1.3840866038434645,1.0079511922103965
7,-87.6078761,41.81751970000001,-87.6159382,41.814541,-87.6075328,41.824437,-87.61044903333334,41.81883256666667,3380.3362120706906,-1.258251357092534,1.1050883929124184
8,-87.8145963,42.0164659,-87.81082009999999,42.0046525,-87.8337925,41.9987262,-87.81973630000002,42.006614866666666,3381.74259844783,-1.2551520861750964,1.0263408460685592
9,-87.6947487,41.8144785,-87.6979346,41.8178171,-87.69269709999998,41.8288313,-87.69512679999998,41.82037563333333,3388.119128518513,-1.2411000486102615,1.0441718570934726
10,-87.65535609999998,41.7750512,-87.664492,41.77563,-87.6591778,41.7833241,-87.65967529999998,41.77800176666667,3409.5906647807637,-1.1937829606662955,1.016535170223992
11,-87.6736778,41.8966298,-87.6742248,41.8926909,-87.6836219,41.8955124,-87.67717483333332,41.89494436666666,3413.9070379302784,-1.1842709161893648,1.0023915813924484
12,-87.67444820000001,41.9026912,-87.6814153,41.8996893,-87.6736778,41.8966298,-87.67651376666667,41.8996701,3414.850997588248,-1.182190700707521,1.0067367197649792
13,-87.66847729999998,41.7386679,-87.6732541,41.7403193,-87.6637193,41.747103,-87.66848356666667,41.74203006666667,3423.2935207823966,-1.1635858087441626,1.0074970769045564
14,-87.687023,41.7025493,-87.67190579999998,41.6938233,-87.6472453,41.7071702,-87.66872469999998,41.70118093333334,3424.1961636492633,-1.1615966435818814,1.0178928833331644
15,-87.666424,41.9890169,-87.65631259999998,41.9838916,-87.66643540000003,41.9830756,-87.66305733333333,41.98532803333334,3437.532498658558,-1.1322071984682396,1.017502545515011
16,-87.6472453,41.7071702,-87.63259690000002,41.7207143,-87.6284328,41.7237393,-87.63609166666666,41.717207933333334,3468.191936643476,-1.0646426187508833,1.0409290787297953
17,-87.6473995,41.6808757,-87.65903780000002,41.6911508,-87.652718,41.6787272,-87.65305176666666,41.68358456666667,3468.5190214677987,-1.0639218179097796,1.0212692098292129
18,-87.6637868,42.0016551,-87.6693286,42.0076223,-87.6616126,42.0108499,-87.66490933333334,42.0067091,3469.755331169612,-1.0611973470488134,1.0152441586176135
19,-87.65903780000002,41.6911508,-87.6524868,41.7195658,-87.6472453,41.7071702,-87.65292330000001,41.705962266666674,3479.823354442022,-1.0390103206160537,1.0391833057685598
20,-87.59418559999997,41.7437383,-87.61057679999998,41.7433125,-87.6143344,41.7510125,-87.60636559999999,41.7460211,3513.702248813699,-0.9643509853524035,1.0806231653949012
21,-87.6424668,41.8075106,-87.65048279999998,41.8000327,-87.6437655,41.8179027,-87.6455717,41.808482,3521.3626754638444,-0.9474696091403765,1.0109040193378196
22,-87.67589179999997,41.8848155,-87.6660855,41.8851181,-87.6683237,41.8806669,-87.67010033333332,41.8835335,3535.2722372383964,-0.9168169371699211,1.022730626311069
23,-87.762056,41.78006660000001,-87.7877849,41.7803812,-87.7803164,41.7902256,-87.7767191,41.783557800000004,3536.806703834648,-0.91343541430192,1.05009105646187
24,-87.663664,41.9456861,-87.65749,41.94236220000001,-87.6623165,41.9539269,-87.66115683333331,41.947325066666664,3539.5853653059885,-0.9073120439198444,1.0072597843466857
25,-87.65535609999998,41.7750512,-87.6666666,41.7711562,-87.664492,41.77563,-87.66217156666666,41.77394579999999,3547.2226565513697,-0.8904816514831969,1.0258308529708753
26,-87.66203979999997,41.8966243,-87.665066,41.8916477,-87.6742248,41.8926909,-87.66711019999998,41.893654299999994,3549.7634570857026,-0.8848824581668587,1.0671369812089955
27,-87.6712905,42.019542,-87.6752287,42.0134295,-87.6693286,42.0076223,-87.67194926666664,42.01353126666667,3566.4165885322755,-0.848183748043109,1.0408058122425443
28,-87.7902942,41.9698878,-87.7784855,41.9840532,-87.7917807,41.9845411,-87.78685346666667,41.97949403333334,3571.0094318257507,-0.8380624429172949,1.1062315280771275
29,-87.8213181,41.9524411,-87.8146178,41.9526142,-87.8297236,41.9479459,-87.8218865,41.951000400000005,3577.0989751548814,-0.8246428415565086,1.0044006417399889
30,-87.79588620000001,41.9760619,-87.8129067,41.97852020000001,-87.81378470000001,41.99420410000001,-87.80752586666668,41.982928733333345,3581.968534796964,-0.8139117332176097,1.0046845419432062
31,-87.68130409999998,41.6832746,-87.67190579999998,41.6938233,-87.65903780000002,41.6911508,-87.67074923333332,41.68941623333333,3586.148025330426,-0.8047013386413959,1.0512561939796612
32,-87.79588620000001,41.9760619,-87.7979695,41.9921166,-87.81378470000001,41.99420410000001,-87.8025468,41.987460866666666,3597.4299644097596,-0.77983919104864,1.0453145390957757
33,-87.6811886,41.7685356,-87.664492,41.77563,-87.6678672,41.7675808,-87.67118259999998,41.770582133333335,3617.186010029575,-0.7363025508846436,1.0569202829743032
34,-87.6753125,41.9390936,-87.663664,41.9456861,-87.65749,41.94236220000001,-87.66548883333334,41.942380633333336,3625.4816940022897,-0.7180212503154613,1.003466254909924
35,-87.665066,41.8916477,-87.6742248,41.8926909,-87.67589179999997,41.8848155,-87.67172753333334,41.88971803333333,3633.4623762376236,-0.7004341229404142,1.06958380719995
36,-87.5765039,41.7580288,-87.5844359,41.7644312,-87.58497109999998,41.7419569,-87.58197029999998,41.75480563333333,3641.1706711464394,-0.6834472588593514,1.065881661039425
37,-87.6343152,41.8883997,-87.6364135,41.89048250000001,-87.6260125,41.8898236,-87.63224706666666,41.889568600000004,3650.096627565983,-0.6637770191648544,1.015626227782617
38,-87.5765039,41.7580288,-87.5951063,41.7538334,-87.58497109999998,41.7419569,-87.58552710000001,41.75127303333333,3650.9922992900056,-0.6618032163956036,1.0434005441449943
39,-87.6178507,41.897206,-87.6198368,41.8922356,-87.623856,41.8919328,-87.6205145,41.89379146666667,3656.2679354756447,-0.6501772321945976,1.0420918476195624
40,-87.6259623,41.8228209,-87.6176525,41.8257356,-87.6225469,41.8402184,-87.62205390000001,41.82959163333334,3674.9123757292373,-0.6090902504169464,1.0245589553403864
41,-87.702645,41.7447081,-87.6811886,41.7685356,-87.7030345,41.7706056,-87.6956227,41.76128310000001,3685.212602403551,-0.5863915144979822,1.0373931044644529
42,-87.6810449,41.960806,-87.68392940000003,41.95548220000001,-87.6714436,41.96111610000001,-87.67880596666669,41.95913476666667,3691.7438226677073,-0.571998584255547,1.1008887945775319
43,-87.76580140000002,41.8972904,-87.7600347,41.8938451,-87.7663785,41.8855384,-87.76407153333334,41.892224633333335,3691.8778670223564,-0.5717031890663131,1.1166244598442474
44,-87.6364135,41.89048250000001,-87.63155429999998,41.8946454,-87.6260125,41.8898236,-87.63132676666666,41.891650500000004,3693.563310433233,-0.5679889567392474,1.0565947834166267
45,-87.6666666,41.7711562,-87.6538356,41.7643301,-87.6543366,41.7573854,-87.6582796,41.764290566666666,3698.7012407013463,-0.556666436758518,1.075577217759542
46,-87.6515597,41.9481651,-87.65749,41.94236220000001,-87.64489240000002,41.9362971,-87.65131403333334,41.9422748,3700.23386880982,-0.553288965388594,1.0253724862972708
47,-87.762056,41.78006660000001,-87.748241,41.7981239,-87.73246520000002,41.7871479,-87.7475874,41.78844613333334,3703.9187243873366,-0.5451686039345923,1.0080927389469727
48,-87.76284129999998,41.9023876,-87.7552631,41.9053144,-87.7541033,41.89474110000001,-87.75740256666666,41.90081436666667,3707.498955079177,-0.5372788056250353,1.0832373963976618
49,-87.63953620000002,41.7353191,-87.66847729999998,41.7386679,-87.653868,41.74468020000001,-87.65396050000001,41.73955573333333,3709.1297066014677,-0.5336850984839844,1.0343242020874133
50,-87.6472453,41.7071702,-87.618561,41.688844,-87.63784,41.6897069,-87.63454876666667,41.69524036666667,3720.7040977353727,-0.5081784707098131,1.1428062220334714
51,-87.77702509999997,41.9429136,-87.7883228,41.9588516,-87.7869011,41.9381079,-87.784083,41.94662436666667,3729.5387903623473,-0.4887093501549223,1.0414923442703565
52,-87.6459878,41.9092626,-87.6463207,41.9144428,-87.6324258,41.9117946,-87.64157809999999,41.911833333333334,3735.693597409573,-0.47514592633770153,1.0562899890393658
53,-87.65631259999998,41.9838916,-87.66069250000002,41.9716997,-87.6716527,41.9764925,-87.66288593333333,41.977361266666676,3739.159920363592,-0.46750714790777365,1.0220339748153968
54,-87.69269709999998,41.8288313,-87.69634920000001,41.8525346,-87.6906593,41.8299953,-87.6932352,41.8371204,3741.0278476650014,-0.4633907735918324,1.0186757623718374
55,-87.6769134,41.7605625,-87.6678672,41.7675808,-87.6543366,41.7573854,-87.6663724,41.7618429,3741.424388568107,-0.46251691153760116,1.1256652070236952
56,-87.69674549999998,41.8856586,-87.6883891,41.87901710000001,-87.67589179999997,41.8848155,-87.68700879999997,41.88316373333334,3742.276098540428,-0.4606399878200417,1.051894279508276
57,-87.7472815,41.9441409,-87.7332486,41.9411117,-87.7391148,41.9442669,-87.73988163333334,41.94317316666666,3742.603635695924,-0.45991819017118096,1.008507995613085
58,-87.7725958,41.93090820000001,-87.7802533,41.9234544,-87.77702509999997,41.9429136,-87.7766247333333,41.9324254,3750.094724106502,-0.44340998671568266,1.035368660959726
59,-87.59418559999997,41.7437383,-87.6143344,41.7510125,-87.6051421,41.7334206,-87.60455403333334,41.74272379999999,3764.9562203424803,-0.4106595250911448,1.0551707493695799
60,-87.8233892,41.966604,-87.8233198,41.9845543,-87.83724690000003,41.9705423,-87.8279853,41.97390020000001,3766.662984723854,-0.40689830747975847,1.0609200621884367
61,-87.6678672,41.7675808,-87.6907005,41.7568762,-87.6785442,41.7501021,-87.6790373,41.75818636666666,3781.0993089597405,-0.37508480260922045,1.1547482878729793
62,-87.6395325,41.8933785,-87.63155429999998,41.8946454,-87.6447015,41.8988315,-87.63859609999999,41.89561846666667,3783.401996714268,-0.3700103413476835,1.0648778350068864
63,-87.811601,41.9640192,-87.79588620000001,41.9760619,-87.8129067,41.97852020000001,-87.80679796666666,41.9728671,3790.5130314035464,-0.354339666941552,1.0559661829277571
64,-87.663664,41.9456861,-87.6866953,41.9493403,-87.6811506,41.9453833,-87.67716996666665,41.946803233333334,3794.337094501365,-0.3459125321668097,1.0667366548163795
65,-87.7638233,41.9242813,-87.7725958,41.93090820000001,-87.7802533,41.9234544,-87.77222413333334,41.92621463333333,3795.5747422047634,-0.3431851127353312,1.0056835306854877
66,-87.7638233,41.9242813,-87.7601885,41.9299613,-87.7725958,41.93090820000001,-87.76553586666667,41.9283836,3795.5747422047634,-0.3431851127353312,1.051828831753692
67,-87.8233892,41.966604,-87.811601,41.9640192,-87.8213181,41.9524411,-87.81876943333332,41.961021433333336,3797.638345864662,-0.338637524026992,1.0343647643462472
68,-87.64508509999997,41.9334738,-87.6458976,41.9295783,-87.6608497,41.9290552,-87.65061079999998,41.93070243333334,3811.5119245136566,-0.30806414851188557,1.0337944882720003
69,-87.6458976,41.9295783,-87.64554840000002,41.9193918,-87.65818859999997,41.9255299,-87.64987819999999,41.92483333333333,3816.9816280987725,-0.2960104956012005,1.0048057076454187
70,-87.6683613,41.9122618,-87.66761770000002,41.9228553,-87.6550877,41.9164818,-87.66368890000003,41.91719963333334,3835.7164071217194,-0.25472443316895277,1.0456365627049387
71,-87.63135,41.7691907,-87.6421217,41.7755102,-87.6543366,41.7573854,-87.64260276666667,41.7673621,3836.912384716733,-0.2520888426666671,1.022368520103033
72,-87.84615040000001,42.0058438,-87.8641057,41.9953462,-87.8853127,42.0172061,-87.86518960000001,42.00613203333334,3842.1513457734973,-0.24054367989721248,1.0213466864184726
73,-87.6365158,41.8788808,-87.6288951,41.8734664,-87.6279698,41.8729828,-87.63112690000001,41.87511,3852.8639500955833,-0.21693618229545847,1.0081347309932818
74,-87.7010188,41.9214355,-87.6803519,41.9124479,-87.6941189,41.9070034,-87.69182986666665,41.913628933333335,3856.560556895418,-0.2087899245286328,1.0613932540507391
75,-87.6542185,41.9668427,-87.66069250000002,41.9716997,-87.6714436,41.96111610000001,-87.66211820000001,41.96655283333334,3859.7830299170078,-0.20168852118714486,1.0452927766200042
76,-87.7045323,42.0065535,-87.7007878,41.988255,-87.7291974,41.9969403,-87.71150583333333,41.99724960000001,3867.85274641184,-0.18390518792187832,1.033210174733887
77,-87.64508509999997,41.9334738,-87.6458976,41.9295783,-87.6324258,41.9117946,-87.64113616666664,41.924948900000004,3872.8666521127443,-0.1728559824018459,1.04041811056839
78,-87.6542185,41.9668427,-87.6714436,41.96111610000001,-87.6623165,41.9539269,-87.66265953333334,41.96062856666667,3873.8198201367036,-0.1707554743308724,1.1214626651612594
79,-87.6542185,41.9668427,-87.66279190000002,41.9723594,-87.6623165,41.9539269,-87.65977563333335,41.964376333333334,3873.8198201367036,-0.1707554743308724,1.0043443946122583
80,-87.811601,41.9640192,-87.79854209999998,41.9650091,-87.8146178,41.9526142,-87.80825363333332,41.960547500000004,3877.6449248120302,-0.16232604421899385,1.0528704249017733
81,-87.672329,41.7796258,-87.6591778,41.7833241,-87.6545847,41.7896317,-87.6620305,41.78419386666666,3882.95391539154,-0.15062655653091492,1.0401273368516482
82,-87.72332220000001,41.7542378,-87.7030345,41.7706056,-87.70917940000002,41.7748059,-87.71184536666667,41.766549766666664,3889.07502783788,-0.13713738591914107,1.1101521532420011
83,-87.6899295,41.989677,-87.7007878,41.988255,-87.6968584,41.975251,-87.69585856666667,41.984394333333334,3895.679190842749,-0.12258371086389763,1.0375212295212186
